,user,track,count
665938,68b836c34421bc4c0284a316b6af880cee5b8a71,TRBCVBK128E07813EC,3
666067,6d4849d9bf4d09cce3a20c85bfbf86ef00adfa77,TRARTEH128F423DBC1,3
666101,1f3096b11b07e937c4212d4ba1bfee259f824241,TRAIVMM12903CFAD62,4
666161,8b2a7a62b86622122f018cff067228baea5b7cde,TRAURYF128F147805D,2
666243,2bd768401ed0dcb5940482fb4189dae17808972b,TRAKXMS12903CB36F2,1
666384,cc566d53e82e5754f763ee0d01de51f0495494d1,TRAMCND128F1466ACF,1
666409,808cf05f94e13b98b44cb094bbdc1255e6e8ee94,TRBHKXX128F4252D02,1
666417,d0e67a8adb2d98d196f3cee559857be9a3d4fdbe,TRBBCVJ128F425BE2C,1
666481,b33252fd6c3c77f5e98a17776d7a87ab67852a22,TRAZASM128F932FBEE,1
666587,3401bc4ec887c11fcd48240bf9d731b362e8067f,TRAADLN128F14832E9,1
666635,6c68ec7aaae0f324b92db570c416107273530571,TRAUOPE128EF367610,1
666758,232fa91c1f006c336e857de1289d6daa7d7e1de3,TRAEUIW12903D018F0,3
666873,6847dda32498eb8f70a25a18c0e8f916aea9d376,TRAXRSK128F42B44D2,1
666994,1cf02db5cd9c3ae4b001d3a462590605c95c05a5,TRAURYF128F147805D,1
667052,63586741b90967b90b770a37047affd1a5cf140c,TRAOAYQ12903CFE05C,1
667053,36b331deefb62043d90a8b3586ea018e125290c1,TRAADLN128F14832E9,13
667168,97d934a8ad63862259ef0dbaabcf2b58c6afc4a8,TRAUJTZ12903CF7BB4,2
667172,994bd186e08bc4054c8b7596f1a2ce1450b85ba2,TRAGSGF128E0780CA7,1
667180,52802aee49a9c83da98e3fe1bfc300ece045c351,TRAWZJW128F42297EE,4
667260,c8a234eef7ed7e37d31c234d5dc3be848ed7713f,TRAEVRI128F93608F3,1
667305,8b956f7d993926669154687c54a93a5743886a85,TRADYQK128F42A762A,2
667466,370376b502239455d5d89e6c85e4dcfde387174a,TRBDGNU128E078A4AF,1
667488,113ac8277819167dd3d362ca156d60fe20c409b2,TRAURYF128F147805D,6
667511,f62167c2d8f22d7aa9c551da63a7f6fe3fb049e6,TRAEOMS128F4262357,1
667540,1ead3d2443c55c7102c7c050d0d2ad4b16a3fe1c,TRAASQC128F93480F0,1
667554,ed2dfd6def69de66c67751b8672a7a695af0e7d3,TRAQJMP128F92E3821,1
667691,9a922eeef25b6fb6cff40351bb229fde74cb5987,TRADYQK128F42A762A,1
667698,c12a0b5dac3a5e864144d42869b275fe79efbce4,TRAOAYQ12903CFE05C,1
667816,ccc9a20011cf017636a8d36bad7dac7c8903e44c,TRAXMAK128E07822CB,1
667820,f2978900bc57c63028576ed7428b5b77273754d6,TRAMLZC128F92F3EB9,1
667879,c470156a9ee2bdb35e2d229c838fdd3033f52eda,TRBEKNV128F9326A8A,1
668020,8c3682df92c7e9619ffb0d183fed17bbae95bbab,TRBHGVH128F148AD73,1
668037,355e4d37d4adfc5e57b2e49ceb246ac60790332f,TRARUTP128E0797FC7,1
668149,6b5323adc6354706b6b789d00a478cee5a52ba5c,TRALDUE128F9312AF2,1
668223,0a6222dfbb82ededcc64ed570080fabf62b47bff,TRBDOFA128F427C09D,1
668312,73b06f6b04f77f577e1e5ec5e0d43d36b102aaab,TRAWJDS128F4262D92,1
668330,ea5d7a81c678409186ed919135fc3f24f5d39ff0,TRAHQWU128F4277B78,6
668341,c19704bd84fcfb184bd2e283504a046a9f6289e5,TRAFTAM128F4294843,1
668390,4c2d024b14d999e7494ac43d0d68346abf286c64,TRAURYF128F147805D,1
668493,aec20d0e1e7e0e5306729e2d84abc5aa7c79313c,TRAWOPG128F92EF9A1,1
668518,65dd7a666d2ba782e304d26ac9c81a9ad3d967ab,TRARUTP128E0797FC7,1
668594,298cc9f84b08a99cb2857afdbc69e0bf86794be6,TRAWBHE12903CBC4CB,1
668676,965fa71ff355790861d584e5c5d3377b8019be2c,TRAWRKT128E0788857,3
668842,093977314042de681e53d7c0b7d2c7687a0c2fc1,TRBFEID128F42368AC,1
668943,8aa2b583decf81239f0769614f1ad74707983006,TRARTEH128F423DBC1,1
669023,160e6a967af5a334b4413a1c457e3cfb7f331ff9,TRBCKSF128F932FA70,1
669081,b7b57c96a39fc62755d1269c9bb1fe26fb518c2a,TRADRJK128E078F041,1
669178,e492b8c577752c494c90cefb4531baa811386d7f,TRAFYGO128F42727E7,3
669184,7a14b8a70651b7df760bddac3ed7575311822247,TRAFYGO128F42727E7,1
669303,c77231711525e50bfad5b65c977b2e01e47afdd5,TRANZPN128F934935A,1
669437,f0ac480bb4e21e9bb906c3b90e68d796c63e1643,TRBDFJX128F92C2847,50
669494,aec8fca33711c637a5502089acdc36d732456bbf,TRAWRKT128E0788857,8
669634,d5bbe819a41b94d8d9effcf14123a3d8b27cc86b,TRALBOZ128F4251490,1
669644,bc67b936c2b7954333b05844ec0c10c66dd91854,TRBEERY128F4231A2E,1
669687,6d2da5228279ca5416ac50832aaca9cbd73c571c,TRATKVY128EF35F97A,4
669697,3616b5c1117dc4dbebe99d37e3e71012afee4c53,TRAADLN128F14832E9,1
669702,1ac0dc175a865f6277b5a9e87ecf5d996a63d338,TRBEDVH128F14599C7,5
669970,b871915de472f9f87e8f292da354e15b454d77e8,TRAAKAS128F4246013,1
670189,848b46ba03a90c509379870dd3638fc6efcdf1fe,TRASDOI128F1480E28,2
670263,23272d1bc06d7423d0d147afcdf6ee782bcc43bc,TRBEAWP128F422B4D1,5
670327,e12fb042086fdf37cb859aead2b9f72cb737b114,TRBASRX12903C9FDA8,2
670449,26d5e76831891da105b522998eb216a1f15bc0c9,TRANHYE128F92DE232,5
670455,4077b7ce77b160653eb5e69da2d7e5ad34a25f51,TRAIZQI128F42A51F9,1
670475,0170b709e09efd058984eba1fe36207e97e701f6,TRANUEV128F4282392,1
670544,749105931fb0c2aaf763ee67386d5de3d5bea7a2,TRAWBHE12903CBC4CB,1
670574,09c89ff3e46d9b86bfa9ba1db30b67ca11243e53,TRAWPKO128F423841E,1
670602,1229e9407b3a808f7a8ca581a0092c45c39fda9e,TRAELUY128F93147BA,1
670611,cb319623f284a34ae83d899fef22ba09dc4fe734,TRANHYE128F92DE232,1
670687,ff99fb492f1d0c5d53964b273a92a0740a3008e2,TRBGJOG12903CC3E93,7
670702,4a1934b2c80f75a698c0dd5dc69a4d8c2e9186b7,TRAWBHE12903CBC4CB,1
670719,b0fc43da00262e5160a4b1bd7fcfc13c413e7384,TRAFAJC128E078888B,1
670758,b63f459a49051b8c6a6afcb94192f6e718a574ae,TRAUNGN12903CE12A6,1
670906,0987fa06ecef8d5b470e83e8033060f2fc753358,TRAFYGO128F42727E7,1
670953,e6abb331e704e9c4b0eb6fc25c683a95a1e5082d,TRAIYZW128F9330F7D,1
670989,189b883b825841036aa6954d9a8b99fe014b21d0,TRAOAYQ12903CFE05C,1
670992,a3aeac197b471b99dd81b7260588b3aed8b044ee,TRABKJU128F422A7FE,1
671041,1262fcab8bb4f3502f074b64be2277b0caa6194a,TRALROP128F92CA9CC,2
671045,7aff9bcfaa610f6edc5f505f4db021d355063725,TRAFYGO128F42727E7,1
671057,cc9aa06cc4ae6069d46166b2d3d952dc41d3345d,TRAEBSY128E07873C0,1
671097,9eba005cbf307eac82a77a3cfa69f871e71b0597,TRAELHH128F92CF21E,3
671104,443648d7ff0bf3ec6ddd1e32870bb6054920eef0,TRAVXII128F92FCC6D,1
671138,d05c0e2e8ece5e395bc148454552164258b43956,TRAFHRS128F14599C0,2
671161,8c0c4a2c3cb92545f00cf20bd9aeb1899fe83b83,TRAUOEY128F421CBD3,1
671167,155c5e826db3e29e3c0b43f223d7b84c42c71520,TRABQZK128F92F54F4,1
671372,6cd2b6112f42320951ba079bf99bc1a0f89aef56,TRAURYF128F147805D,1
671562,e33fef975bfb44f47382e1a60f3a577dd4494263,TRAAEEH128E0795DFE,1
671653,fe83a46e8d7ea8b6da88554d8459f80becc5ec10,TRBEDVH128F14599C7,1
671667,67eb07f533c5a1b57cdf670d69f6a893fee7428f,TRBCJUF128F93190C2,11
671859,14e0b02492e39cbfeb690785fd085abc3153279c,TRASVOH12903CCDC0B,1
671933,9cdbf1358ffe1d3d2f3290ca869e1815570d8b78,TRBEGHL128F92F76E8,1
671977,b42a41512a3ac58905a3ef518e449cf3e43a146d,TRBDUXD128F148328A,1
672045,e033fcabb6c9829a49de6383d3d6af105d5a6e6a,TRAPYML128F423DF98,10
672168,d8a3eede67cf70172af261ba45efb1b7132dec52,TRAXLZU12903D05F94,2
672286,f6bd7edea9bb7c4026ba65e2e08a78ae0b4fe35e,TRAURYF128F147805D,1
672299,2e290d8f36b9fd649809e29c040144cc5c8ce2c7,TRBHVJH12903CE8978,1
672308,fb6a2e7559830aba193bd2666ed1151637fb91d0,TRACCUS128F92E1FEB,2
672340,44a991159bc44777e97a5aab262dfe4ce968bce9,TRAOYFS128F423E593,2
672350,8f3726b54a61180e93549b16cbc7a35ddaf71af7,TRACECN128F9310E97,18
672427,2644b4cde97ff61c1e3511b395867fe5fcac63d1,TRAQRJO128F42B7B09,2
672464,22d4685ade861aab10aafbdb38a8e465b44dcc46,TRAKXMS12903CB36F2,1
672482,7c7f6a0717cd73e5ff69c955851a8cdf9e2aa573,TRAMVMU128F4241923,1
672485,df125ef12882f224d3508e9179a3e03fd363227c,TRALMTD128E07862AC,5
672516,dcd1762391d10f5a7ec0099c2e1b44183dc5b19a,TRBIFGK128F92F23A2,1
672570,efdd059881c7bda344d457f8c1dda01fef3d21fa,TRAWBHE12903CBC4CB,1
672645,276d763811d2f25ef0a3c5d0c679931843a85fe3,TRBGQAO128EF35A1AD,5
672674,35fe6c8cd5b54631e1b13a1f3974568d9706d1c2,TRBHNHZ128F42A6BEF,1
672733,789d928201ed13bdbe8a6c818a6fe5204d9219d2,TRAWOPG128F92EF9A1,1
672779,f1a4c390cab9eb7d54cc0accbe9aba9f7260c2bd,TRAMGPM128F9311196,2
672789,3759f00cd95cbccd139ad21b9188382937c536dc,TRAURYF128F147805D,6
672901,c3f067852ff818f42eb994131a30dfe4fc319da1,TRBHFVD128F4248837,1
672936,c0a4c40f8b4f7e1b2cf5e2cf0c25251b8d05929b,TRARUTP128E0797FC7,1
672958,18c3ed9a012cd5a6e644740bd97f20622201c04b,TRAWUUX128F426731A,5
672986,661070d2e184c0eaa61b81cdd995049907097763,TRANHYE128F92DE232,1
672993,3339afbf76489108685883f612ae72f168b187fb,TRAADLN128F14832E9,1
672994,eb61ed303730ad02d561297554720dece10c6baf,TRASIKP128F423EED7,1
672996,56bf0c79df0f14c11a0c510246a3f1571d938a50,TRAWLYF128F92D9EE0,1
673013,a7b0592c45269d28a93b6347372b3d8ffc5b94ce,TRAQYUA128F428742F,2
673207,f2ff2a7d84946ff104304da86ef05a511111f7a9,TRAPDXB128F42AF71A,1
673262,bbdbdfb41853081148ae9abb45d78e3cf4176183,TRBCUPT128F1462B73,4
673357,390adfd8a6945e97c9784545d80d7e2049fe62dd,TRAWBHE12903CBC4CB,1
673384,c61b856d838519f1919d4f4874b4d327eb893428,TRASVOH12903CCDC0B,32
673385,27f1509db8f6f5f88b5f11acdd2ad17f2eed6c5b,TRAUOPE128EF367610,9
673598,da8f599ba3726e74aff88f540f0dc63110507d0e,TRBGRIP128F147FCA6,123
673628,5a92489ccb428397e8680b6c7a4593e5f297d53b,TRANHYE128F92DE232,13
673710,3afa667fdea85e423e9fac59cad41fd067a4f39c,TRASDYA128F425E84F,3
673993,4c09b00f9810c107bf12bd9145e762ff3fa66155,TRAUCNU128F42671EB,1
674011,643c410e4cca0f0a40d7abe3085cf8e0cac53b09,TRAMGPM128F9311196,2
674018,e6bbb878e92590f2ddfc2db9216a8dda4e5931b2,TRBHAHN128F932D09E,1
674170,45c2a0d451e456709e6ad21b8a50927fb2074ddb,TRBGCAK128F425F3CC,1
674233,209390a4939e965a4449dad6c74129a2e43a46a3,TRAYQLP128F92FA224,3
674251,5c5aabd562c5c3b6e311e323cb0f5d04947bd233,TRAWBHE12903CBC4CB,3
674263,64437d5ff3212998fd2aacd463da78d7a8327359,TRAWBHE12903CBC4CB,2
674337,2a0b141047d73a4ae6f6dc984fb81163d669e160,TRBDUKK128F4241E90,1
674371,e16ce7e87ed277f3f2359dd8efcd964094aa7375,TRAWRKT128E0788857,5
674447,6ade6f3cacd946da1bf4d1c2f5538f5d6975e294,TRBASRX12903C9FDA8,5
674494,d651babd721da91cea01f7bf7b83742e5e6bd130,TRBFEID128F42368AC,1
674528,6cfb1529fc609069e166799b91ed5963ecbe33e4,TRAETTV12903CBBD09,1
674533,af5d8f1f7d89f67e57b81eedf514765b97015a98,TRAQRJO128F42B7B09,49
674553,f3f03ac19f71ff666c464162573e385af1e2d429,TRABVIZ128F42BA066,4
674792,927c9d21a1f26d7edc98352d13a9f20f11a1d831,TRARLGD128F93119C1,1
675059,850cb7066cb9b8603e754db9f5767b3be60778c6,TRBALRR128F429625D,5
675085,e3258ca6473995bd6d924865fc341c9a1a0efb33,TRAUOEY128F421CBD3,1
675202,477ad785221dd4970404b5bb41cfa5c45a77326d,TRBDYFY128F93330AA,1
675263,239af19cbd0cf65066984ede5dd48f7d71a62bc5,TRBIGRY128F42597B3,1
675306,b631746493b72d78ccf4fd9263020a4756513bd1,TRAURYF128F147805D,2
675541,3e01366c9f530f0ca43f3c67ad01e42ff1d6b427,TRAWBHE12903CBC4CB,1
675565,ca36772fdce774a45ca0674299bb162145df51be,TRAGSGF128E0780CA7,1
675694,d9b5e73192077bfb706307ebee716c08973990ea,TRATLOJ128F9308ABB,3
675712,08695e2345477e320b8b2eea939483ea6f07a550,TRBFLIP128E07897B4,1
675744,0a90c2f9802c261af395f1549a0be80c950a63d0,TRAZBRT128F9305CE3,5
675780,998234386a83accccf3334348494537a8146d2f1,TRATQSL128F932E2ED,1
675795,00cfc05a70f5a363f35b3db9296682b495947147,TRBENDH128F1467D62,1
675836,3c7e58f4d5a77aa9ee52ab7ee8a9c594ba3ab967,TRAVFEW128F92E2B47,1
675863,78bf568d45e4729848548fc47307ecbb4a57630c,TRARTEH128F423DBC1,2
675927,b7f7ff8ff5228b600ca7d2b201e05493c7b75037,TRBEGQC12903CAB228,1
676030,083e07f38f9b43a1d0cbc26b96a0234ec59e186d,TRAURYF128F147805D,1
676232,5238180bb0e935fcc059f8946831bbd76fb695a8,TRAAKDG128F42A0ECB,2
676316,b29bf02be3f3705063ea46b21113012ca96181e0,TRBAMXF128F1470AD6,1
676407,9d6bfe64b3643b50a2a3cafa28a80cfacd5e1f0f,TRAKXMS12903CB36F2,1
676708,4ed61beb6debe43d68d06846c28424ba469f34bc,TRBIFGK128F92F23A2,2
676768,57924547dc9be24509a274b2838a07d01217795b,TRAIYZW128F9330F7D,2
676801,ee62a7983551a754c3193d47c7d48c14e444d283,TRBBXEG128F424EC2C,12
676908,d3d897951472a7a5c17c75d7587b400e08221d56,TRAWBHE12903CBC4CB,4
676944,ed74ee273c1e3a1c367f9735cba365196d2da7b2,TRAUOEY128F421CBD3,1
677003,08b0ed7b07d6bbe98e9967237bbff50b4d806c09,TRAWAJX128F426570B,1
677019,9136e3054aa997067ae233e08502029a54f50ac8,TRAWBHE12903CBC4CB,1
677056,7d18eadaf8595661b9c8cc72a6a67c0108e3aa0d,TRADODV128F4283EB6,11
677077,788fcb2cad8500e94917a569f1d56085c28f460a,TRATTGW128F427A82D,1
677203,c054f04506283d12227e65dc9ed333781eb39b7c,TRAKLHO128F42BA554,2
677385,85898c42a677e8dcc915be99024d647b928cb941,TRAGSGF128E0780CA7,1
677521,d17bb44966ac7078fb4b0386a4b18efbb5f33d42,TRBGKGR128F92EE206,3
677605,6f04d0ade05a8e1ffd4d981f101c12bf47c8f864,TRBASRX12903C9FDA8,1
677614,a88938efb0387104542bc8536f450a4afa191ade,TRBHKXX128F4252D02,1
677624,ef397f47310af50a5f92c3ea19e82df1291addb5,TRAJAGW128EF3664E1,1
677658,754775ab7cc269111106d17179064aac458ef9f8,TRAXGLQ12903CDBF13,4
677659,94a7225b0fe3f6451284faed7f0993ff1e3e9dd3,TRAWQSO128F424E2F9,2
677674,0319e2d1107bf0a414cea871ffe81d3032e8e718,TRANUEV128F4282392,1
677680,b5fe56590aef6ff53b8b0a6df89f3104d1846c1d,TRAWBHE12903CBC4CB,1
677694,ccafb09321eea40f35383acf6bc5288ae8c2d518,TRASDOI128F1480E28,1
677941,933c51bef2a37117e610d2ed2760578c96dc5b70,TRAEUIW12903D018F0,1
677943,57ffe3ed4d067605795181ca79e96efb76a4f202,TRAUOPE128EF367610,1
678021,24a63a81d33d4423eb446962b535ee97051abc09,TRAURYF128F147805D,1
678026,213cfaf63af4831c4a84b6d242505a7f61887040,TRABQZK128F92F54F4,1
678124,8b38550a78ed2addacae22c1749a9b426edcdcd7,TRATHTH128F42BC347,7
678196,a91adaa684e460ba05fa09370ab0bbc4eba00534,TRAXRSK128F42B44D2,1
678254,396c6635adff034252fae7bb090e4a78847af4d1,TRAQRJO128F42B7B09,11
678474,ff668728b53108c692eb1af4a2510f65985de191,TRANHYE128F92DE232,1
678477,a9239ea18e02fd2497db603e19924837d87fe47f,TRATBNG128F92CADA8,5
678607,73372eb4499149ddb0abfe28dae4f9d46d4a148b,TRAUOEY128F421CBD3,3
678662,7dfc4ca8b0e66510d48d1a86e66c3bd6ac538648,TRATIAH128F426B422,1
678677,e6b68daee3208f32197bd38bdfbb0c8d4b5d8f67,TRAGNBQ128F149CB93,1
678702,c184299c7a003c13ce9e314b773f03f88866d95a,TRAWMMI128F149CB27,3
678740,8cfcb6362f0204c7068dfc04b0cf56e45968753a,TRBIFGK128F92F23A2,1
678836,49c3eeccf298fd68d0897e6e05443e5989c02ea8,TRAYPFH128E07937C3,3
678944,36054f54e333b68d818c1f9599c5f31ccc10e6fc,TRAASQC128F93480F0,1
679027,74ec14b6e7ef8d29664ffceac4e194c89369d1a1,TRANQQZ128E079224E,1
679207,bbc66f0d270f5ba0b2b1b7fe200c4c12c4ac3e42,TRANUEV128F4282392,1
679216,8269950ddd4806ddd5db72c5dc0094d66c3f5c07,TRBHLDQ128F423EF10,2
679293,eb5931b091c3070c6caaa884ab6a95c160dc7358,TRATHTH128F42BC347,2
679316,33236df92b64874981224cc4ab6266fe4373d60c,TRAZDPO128E078ECE6,1
679422,f676f4e051972ec118513aa57e6b0d8b04130e85,TRBGQAO128EF35A1AD,1
679439,123fd0731219c93fb259c3f71beb319e9e2bf057,TRADYQK128F42A762A,15
679530,2eaef6d14f6762228c1b21b0f4fd29dcc1afbc73,TRATTGW128F427A82D,1
679578,45db06fc5c17e3c6d5bd7b20bab555adac838ac3,TRAWBHE12903CBC4CB,2
679614,69577f3deb129274de234bc003846ff1651ab980,TRAEUIW12903D018F0,5
679616,2a80b86721c8a584c3b33a240f4b04e23adc6b2a,TRAUVUF128F148D1AA,1
679622,d10b4e477067d02d32d97e89d0065eb2de90bc2b,TRBBQGV12903CB5CD3,1
679651,2dc20c55a6c96c6285598491f61c4742c7ec0b0f,TRAADLN128F14832E9,6
679665,301d67a7fb85605c69800e14d40dcceea38e1483,TRALQGZ128F146F500,11
679729,5e8a3c503c7a82b86396358995a597c53ff871fe,TRBGJDW128F4292EDB,1
679751,b57967f1cb62005b003e24922f5b8d721e6fca75,TRBASRX12903C9FDA8,2
679877,206bd1e156bed5cd9c1da23048d8fa6ed4844a45,TRAEOMS128F4262357,1
679893,b14b1022708b54b4b8519747fb23d3207a3b6aae,TRARCZH12903CF7D2F,3
680019,47889b4a9817dc24a1b13daf84b8ba4ba298d218,TRAVFSL128E078E22A,30
680080,4bc2d407e836c1ba2895cbe149cbe08ce702e7c4,TRAGAPY128F92F5DDE,1
680119,82a2e88a6b4573ed10addaee4a83b7357effa807,TRATHTH128F42BC347,1
680160,4e354e6c551c5386eeae3aff94e582d6afe962b5,TRAWBHE12903CBC4CB,1
680260,1096f8487f1ad02912661e91c784d04c42ae2b6c,TRARCZH12903CF7D2F,1
680278,4a0d29e1f67062c652587d0069b0e62fc2430c62,TRARUTP128E0797FC7,1
680361,4d0d4993e2fecf47725e0cdff2f91895f096b0a6,TRANFBR128F4294EAF,3
680390,2df079283548daa617bfddb4696c030869cc9857,TRAWBHE12903CBC4CB,1
680407,62962fbf864a08727fecf043333d00e193f717fa,TRBDOVF128E0795641,1
680440,443a12987bf43214a255243fc48206ddbabf164f,TRAEVRI128F93608F3,1
680453,0911430b1edff45444c431dfcc72ba56c99ccd5b,TRAXGLQ12903CDBF13,2
680492,5943949b7350d31896b618985f5d1f6ca37f9732,TRAWBXQ128F149BF78,1
680537,8e77fa79dcbf7fabdb202a2c65d387ad447106d4,TRBHKXX128F4252D02,2
680568,bea7d38ea97ff97737650d5987c6936583d696ae,TRAEVRI128F93608F3,8
680686,492d4feff704cdfa3cb4bd8e9801e39b04f32d43,TRAWDRR128F4285F57,1
680714,dcf501e7bb65559083607c02ac54a1d84b4dc361,TRAYUCR128F92E574F,3
680811,c39663a77ccd55470538e6f35dd9fb076a86ae0b,TRBDOVF128E0795641,1
680906,bb8f48d51cb3ec3891b894335d12d2b739cfb06a,TRBGJDW128F4292EDB,1
680973,1e8e2f3c60d6626f3ffe0b6326a2c13b9e41eb55,TRBBQFV128F4252EFF,1
681058,2dc13fa5a1051593b0da8424df6b268df475915a,TRBASRX12903C9FDA8,1
681138,ac6d94c7f2079f43673763c3a39fbbe60c42671d,TRAJDGB128F42882AC,1
681308,ede241c75da4aaa3fcced8e496fd47eaa7f3992d,TRBDOVF128E0795641,7
681496,858edaabb7061052be0dd03582cbbc3e6bdfb771,TRAFTDN128F427C29D,1
681526,eb2f1514e320475ad3846563ce45143a5f6ae62c,TRAWBHE12903CBC4CB,1
681539,c3e04ef311afc6b812eee0245c322bf4d332cb48,TRBDSWA128F92FE70A,1
681574,fb1c0e6df67a8074f3c52ccc62b32fea0038baa5,TRBHLDQ128F423EF10,3
681782,42bff3458b97af807af0989107bebfdf097f0c10,TRAZDPO128E078ECE6,5
681869,e4ee1d58d3c420ba0ce71210506f11810924b6f8,TRAMOGA12903CB4421,1
682048,c42cae9afbd97a9e469ac52484d916ae9ab216c7,TRAWBHE12903CBC4CB,1
682072,0d26d5072fb4cb6c9ed4e62f195b6c53d56c9fff,TRAIVMM12903CFAD62,1
682105,8ab10012818c3503dca5891f64926f61ee3bc560,TRBBHHP128EF365DA0,5
682111,cbebb48cfa24b02634db7d3981111e2032f59430,TRAUYNK128F425BDB9,5
682144,daa033282d15a3aa5f85b3ddb4e9c496baf43c26,TRBDODQ128F423A780,1
682169,911884ddfc35183113f6552a14bcbd11fac1172d,TRAAKDG128F42A0ECB,5
682174,0729554a6e7da053f40e4f9ad9e57a0fdd4f57e6,TRBEDVH128F14599C7,1
682200,68133b41034059c72f85263a9f73343f857da9dc,TRAAKDG128F42A0ECB,2
682461,37d5f175de7927cb4d0003f5821782f42899a10b,TRAEGAZ128F426240C,5
682495,9d4fb2c4a5fe3013b3e0363b09003b558b1bd096,TRARZBX12903CD70DA,3
682510,a9828c4286ff3e68b078198433d1db0ea27c87b3,TRAWBHE12903CBC4CB,1
682592,3d0e7918d785aaa1525c8cae16c4ec9512df7d10,TRAGYMA128EF34B55E,3
682625,9d56847bea975ef51d569ec4ac64931b0f4788ad,TRAXLZU12903D05F94,2
682717,74809d7c5769f7f446825a8f4676954bde5ef36c,TRAZDPO128E078ECE6,1
682764,33bae36e4a603b8d0db9cff2409a61e653f785ef,TRBEOSC128F426AB23,1
682808,285fc3e82bcc8b528f561b068b71adb3abb53163,TRAWRKT128E0788857,8
682949,199d8d3c819ce34336c8c0a5d3d94eade4a50e08,TRARTEH128F423DBC1,1
682968,58e13412a2122740ff92000ac45aeb0a11617000,TRAYQLP128F92FA224,1
683126,918ff932fe334bbffafa1bdfe5fb7806eb7dac60,TRAFKRE128F932002B,2
683227,a0b08bfff6b772d4a001e8ea9f8af3149b938e35,TRARUTP128E0797FC7,1
683296,d8184361a8d5fe23cafa31384e88e29fd9a27a58,TRAAMES128F42AF068,1
683354,c389f96db556f4c30f90a66368b80e26bfaada51,TRAGSGF128E0780CA7,1
683415,fe11bd10ec7f2e7539399fdec1bc813fb1632977,TRARTEH128F423DBC1,1
683527,994328de7eb16c6d7ce39826b50aad4969449ba4,TRAMKUA128F92ED3E1,1
683946,1037c3aa81918633ca35553e149ff2a33eeced10,TRBBMHE128EF341D09,2
683947,6c8b20261860ba3aca64cc524a9940f27452c8ea,TRBBZOG128F422B02B,1
683978,cfef3238317b9be9f6a5d99f2faa17beb2c53b84,TRASVOH12903CCDC0B,1
683989,18f1298b9c62c991d8f5243c3867c65ee4e1231b,TRABYVN128F429E5CF,1
684252,0640e8eba53313b680429b4825f9b0366868800e,TRATBLI128F92F78F8,7
684426,f8a2bfb620d8120bba3307a8c38347ff6b1faf3c,TRARMHA128F92E7D32,1
684440,e5da8a63fa0e8259c34f55276510fbb5df3695e5,TRAADLN128F14832E9,2
684452,6057f085566a44fc4358cc7532536774c1b7531c,TRBCANP128F92FA6B9,1
684461,35041f706a276b4c29da507e4f4ca12bd653ec66,TRAAUEO128E0780CB9,1
684514,e88cbd50c48f1b3d63876d45cc271ac67f728d87,TRAYUXO12903C99CBF,3
684529,77cdcab64af721c63e492a4923f9b3c70fae8b1d,TRALROP128F92CA9CC,2
684572,d84ba26ced6c519242638877e945b3314df47c60,TRABQZK128F92F54F4,1
684574,cb753b38a85ed14ca304f847d0a092099e4caa76,TRAIYZW128F9330F7D,1
684763,ad7c16dde018ef8f9dfa30cc58e12d4c6b6ebdbb,TRAZORC128F426C323,1
684834,f23f25c969dcd1e96d7e12516f756fd934194535,TRBASRX12903C9FDA8,13
684901,a7b02e0b2596b93cf06516790678da17d983017a,TRAIYZW128F9330F7D,1
684934,af0827cf9e06817da763bd217189c2e12ee06ea8,TRAOHHF128F426486F,1
685037,3ed167c3eafb40871898e1bf4d1dd67ab0584349,TRBASRX12903C9FDA8,2
685047,31f3a5dcd0a7252c64328d16853ece4bb803ea07,TRBENDH128F1467D62,1
685577,eee02fbf0cce5dd6d4786f65207d5df2cc6cc2ee,TRAAKDG128F42A0ECB,1
685647,62e7e0ec21f0953bf71bb55fe14e0deb23af8099,TRBHLXQ128E07856AC,1
685708,95ebd4e328d774f45ba7aa376a950f0759166b9e,TRANTAD128F92FD042,2
685786,2658bf1c60c52c23f7d71d5b3007c2cc4840d152,TRARHCB128F148D1B0,1
685830,cb0bbc1b4c1c6a31af7b0dad7267755048f8ed03,TRAMGPM128F9311196,2
685859,829fac4c65306e075493faac3b4bd1494de7c708,TRASVOH12903CCDC0B,1
685884,8653f8cecd567fde9eb9aeb67cf6314b40d23b9b,TRANMKF128E07995A8,1
685890,cc9669b3c1c1ead9aa6d0bf2916950bbc2f2c9df,TRABLMN128E0792687,1
685915,2afa9b1d833abf14a93b0b865ab03c6c2821a57d,TRBGCAK128F425F3CC,3
685919,14e6ecb189637c90634350cb7f6753bd3dfbd90c,TRAHQWU128F4277B78,17
686183,77bb9f027288213ba15be240321df27a6fa271ba,TRALNJR128F145AC96,1
686300,42fbea08b800487ce665996f20fca3fd575f4a3a,TRAGSGF128E0780CA7,5
686414,a1612642dd5f3229ce25d487897017ce7a6daf5b,TRBHLXQ128E07856AC,1
686463,980bcb5abdb6b550706bc2fac9133316674b0d37,TRAFYGO128F42727E7,1
686499,effb131bbf4ec92dd73e9a93f040e0e8c368de12,TRAUOEY128F421CBD3,5
686561,cae7b83013609510a7fc3fae60a94dd196e9a0d1,TRAGYMA128EF34B55E,1
686582,2dd49d1194a776b504b53b15c01eac32aa1751ba,TRAGSGF128E0780CA7,10
